GEO.id,ACS_MA,ACS_TP,ACS_MP,ACS_MPp,ACS_FP,ACS_FPp,ACS_AAP,ACS_AAPp,a_e1824,a_e24lm,a_e24lf,a_nh24l,a_nh24lm,a_nh24lf,a_hs24l,a_hs24lm,a_hs24lf,a_as24l,a_as24lm,a_as24lf,a_ba24l,a_ba24lm,a_ba24lf,a_hs34l,a_hs34lm,a_hs34lf,a_ba34l,a_ba34lm,a_ba34lf,a_hs44l,a_hs44lm,a_hs44lf,a_ba44l,a_ba44lm,a_ba44lf,acs_e,acs_elfp,acs_ue,acs_uep,asc_nlf,acs_nlfp,acs_e16f,acs_10kl,acs_1015,acs_1519,acs_2025,acs_2530,acs_3035,acs_3540,acs_4050,acs_5059,acs_6069,acs_7079,acs_8089,acs_9099,acs_1124,acs_12549,acs_15074,acs_17599,acs_20049,acs_25099,acs_30099,acs_40099,acs_500749,acs_750999,acs_1000,acs_mgr,ACS_MOC,ACS_MO,ACS_FOC,ACS_FO,ACS_MRC,ACS_MR,ACS_FRC,ACS_FR,ACS_OO,ACS_RO,ACS_BPL,ACS_BPLp,ACS_BPLM,ACS_BPLMp,ACS_BPLF,ACS_BPLFp,DEC_MI,ACS_SSM,ACS_SSMF,ACS_SSF,ACS_SSO,dem_acs,emp_acs,edu_acs,hsv_acs,ten_acs,pov_acs,ssh_acs
1400000US11001002701,32.2,5414,2853,52.7,2561,47.3,1114,20.6,829,556,273,12.1,14.4,7.3,14.8,16.5,11.4,2.3,0,7,70.8,69.1,74.4,82.6,74.8,88.5,68.4,62.3,73.2,97.5,99.3,95.9,80.8,77.3,84,3924,80.5,151,3.1,802,16.4,2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31,78,67,64,177,142,45,1085,42,13,61,14,14,71,92,20,638,2078,654,12.5,299,10.7,355,14.7,58617,8,155,9,2499,-4.081283453,-5.76240305,-10.05632303,-1.069816381,-2.041035846,-3.461412744,-7.224652311
1400000US11001002702,34,5103,2544,49.9,2559,50.1,819,16,441,111,330,15.6,50.5,3.9,9.1,0,12.1,15.2,10.8,16.7,60.1,38.7,67.3,91.4,85.2,100,82.6,76.2,91.6,95,98,91.8,71.8,70.2,73.4,3491,78.2,189,4.2,777,17.4,2174,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,58,63,198,447,48,1210,7,0,59,7,15,6,13,13,925,1095,387,7.6,115,4.5,272,10.6,95490,43,155,50,1695,-3.992411452,-5.682595853,-9.870818022,-0.80152206,-0.190346959,-1.63576881,-11.04494013
1400000US11001002801,30.3,3867,2058,53.2,1809,46.8,1600,41.4,455,227,228,75.4,85.5,65.4,7.3,14.5,0,14.3,0,28.5,3.1,0,6.1,73.6,64.9,84.2,47.9,42.7,54.2,60.3,60.8,59.8,27.8,32.6,23,1895,61.9,166,5.4,1002,32.7,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,20,58,61,131,11,8,894,0,9,0,31,33,52,105,145,327,1256,796,20.9,391,19.2,405,22.9,43661,0,22,0,1498,-4.150703764,-4.830631324,-6.938036822,-1.098226906,-3.41372699,-5.139232119,-1.461330174
1400000US11001002802,31,3999,2003,50.1,1996,49.9,1309,32.7,448,291,157,37.5,57.7,0,11.4,0,32.5,27.5,15.8,49,23.7,26.5,18.5,67.2,71.5,64,50.2,49.8,50.4,51.4,47.9,57,18.5,14.5,25.1,2449,73,172,5.1,736,21.9,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,49,52,32,51,10,0,887,0,11,0,21,20,110,119,84,227,1619,860,21.6,385,19.3,475,24,41453,0,44,7,1732,-4.030498331,-4.887310437,-6.361631981,-2.016163123,-3.880877587,-5.458264648,-2.878237549
1400000US11001002900,30.8,3885,2086,53.7,1799,46.3,1388,35.7,338,161,177,24.6,9.3,38.4,7.7,16.1,0,24.6,51.6,0,43.2,23,61.6,78.6,82.7,71,53.3,46.7,65.5,61.9,55.5,70.9,32.1,33,30.8,2134,65.9,281,8.7,809,25,1417,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,14,0,15,140,101,202,66,26,873,0,8,58,135,0,9,70,49,578,806,700,18,399,19.1,301,16.7,56000,12,38,0,1285,-4.062900164,-5.444671862,-7.119317809,0.307539496,-0.115276143,-4.405250081,-2.148712717
1400000US11001003000,30.8,3029,1385,45.7,1644,54.3,1488,49.1,402,173,229,9.7,12.1,7.9,36.1,19.1,48.9,18.7,38.7,3.5,35.6,30.1,39.7,89.5,83.7,93.4,79.2,77.3,80.5,82.1,89.2,73.4,51.3,59,42,1822,68,303,11.3,538,20.1,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,43,202,46,42,1408,14,27,0,75,9,14,136,53,366,917,701,23.1,361,26.1,340,20.7,52228,38,27,0,1183,-4.137115093,-5.371017023,-8.912614948,2.145882108,-1.200141609,-5.059983535,-2.674843932
1400000US11001003100,31.3,2878,1658,57.6,1220,42.4,1126,39.1,454,277,177,28.2,40.8,8.5,13.7,5.4,26.6,48.5,45.8,52.5,9.7,7.9,12.4,85.6,84.9,88,64.5,61.6,73.4,73.8,85.5,61.7,24.5,14.9,34.4,1564,63.8,132,5.4,755,30.8,1007,0,0,0,0,0,0,0,0,31,0,24,0,11,12,0,0,0,44,46,126,197,72,29,12,1047,13,51,41,36,0,29,75,11,604,349,224,7.8,113,6.8,111,9.1,69063,26,0,0,876,-3.957752689,-3.9860293,-7.92767777,-1.259825655,0.278788217,-1.056897227,-1.180603621
1400000US11001003200,34.1,4473,2035,45.5,2438,54.5,2698,60.3,570,299,271,22.8,20.1,25.8,16.7,26.8,5.5,30.7,27.1,34.7,29.8,26.1,33.9,75.9,81.6,66.8,45.6,47.9,42,91.1,93.5,90.1,42,34.6,45.2,2504,69,223,6.1,903,24.9,1972,0,0,0,0,0,9,0,0,0,0,0,8,0,14,36,0,36,101,58,283,313,80,10,24,732,1,29,44,223,58,23,72,73,972,675,918,20.5,287,14.1,631,25.9,50665,22,69,12,1497,-4.752134266,-5.579975365,-7.963441187,-1.569947991,-0.457657214,-5.398198144,-4.567079268
1400000US11001003301,36.3,2827,1435,50.8,1392,49.2,1937,68.5,390,139,251,7.2,9.4,6,11.8,28.8,2.4,26.9,4.3,39.4,54.1,57.6,52.2,95.8,93.7,100,74.5,72.7,78,99,100,98.1,83.9,87.4,80.6,1699,72.5,187,8,449,19.1,1135,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,34,34,90,182,413,150,0,1189,9,30,50,46,0,48,17,3,917,272,634,22.4,360,25.1,274,19.7,83285,56,4,0,1094,-4.624404299,-4.205170271,-10.18275417,0.296764819,0.580316944,-4.687714358,-2.58240223
1400000US11001003302,33.6,2198,1139,51.8,1059,48.2,1347,61.3,308,248,60,22.4,27.8,0,0,0,0,29.5,36.7,0,48.1,35.5,100,95.1,92.5,96.5,78.2,52.6,92.8,100,100,100,56.3,38.2,100,1488,76.7,200,10.3,246,12.7,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,16,129,94,267,7,12,1331,0,10,20,100,0,42,86,18,541,405,416,18.9,179,15.7,237,22.4,80039,9,10,0,908,-4.277546772,-3.975312435,-9.563195973,-0.68551089,-0.345117449,-3.237983076,-0.883883862
1400000US11001003400,20.3,4832,1803,37.3,3029,62.7,3837,79.4,2620,801,1819,5.5,4.1,6,28.7,25.7,30.1,59.2,50.6,63,6.6,19.6,0.9,93.7,88,100,74.4,70.4,78.8,69.3,80.9,53.7,53.1,52.7,53.7,1399,31.6,351,7.9,2677,60.5,2751,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,82,58,120,131,147,28,0,891,17,91,46,79,0,9,19,58,590,561,900,34,357,26.2,543,42.2,30603,15,28,22,1076,-4.763905161,-8.155166848,-11.63852979,-1.205964192,0.674083923,-7.133652843,-3.555252009
1400000US11001003500,29.1,2518,1425,56.6,1093,43.4,1748,69.4,535,328,207,6.5,4.9,9.2,10.5,3.7,21.3,79.6,88.7,65.2,3.4,2.7,4.3,92.4,95.3,88.1,44.2,47.3,39.6,56.9,76,40.7,10.1,22,0,1075,55.4,143,7.4,714,36.8,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,36,25,80,95,57,5,0,743,0,0,0,23,45,0,80,15,303,605,744,31.9,407,30.1,337,34.3,41136,9,51,0,848,-4.35025878,-3.904880317,-6.998154427,-0.564667748,-1.203202757,-6.347415338,-1.997662718
1400000US11001003600,34.9,4273,2076,48.6,2197,51.4,2176,50.9,468,198,270,31,26.3,34.4,13.2,31.3,0,2.1,0,3.7,53.6,42.4,61.9,91.7,86.3,95.3,57.4,68.3,50.1,68.8,73.2,64.2,35.3,39.9,30.5,2516,70.6,151,4.2,897,25.2,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,14,37,95,108,203,110,0,993,15,18,38,12,64,18,124,144,576,1217,829,19.5,396,19.4,433,19.7,46034,58,71,8,1632,-4.555676063,-5.025294581,-7.67426461,-1.841161337,-2.93986605,-5.094669398,-5.725313566
1400000US11001003700,27.7,5119,2246,43.9,2873,56.1,2795,54.6,1316,363,953,11.9,6.1,14.1,12,21.8,8.3,61.9,49.3,66.7,14.2,22.9,10.9,78.9,73.4,84.6,72.5,71.7,73.3,73.5,71.6,75.3,32.2,40.6,24.4,2817,64.1,240,5.5,1341,30.5,2525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,99,62,146,76,20,0,952,23,12,26,0,68,31,295,117,426,1698,1111,26.2,624,31.2,487,21.7,52292,18,25,0,1961,-4.56995644,-6.542240962,-9.205110361,1.736216239,-4.282057825,-7.256437583,-2.634353805
1400000US11001003800,35.1,4074,2412,59.2,1662,40.8,926,22.7,360,174,186,0,0,0,3.3,0,6.5,22.8,0,44.1,73.9,100,49.5,90.6,84.3,100,76.6,74,80.5,100,100,100,81.9,78.4,88.9,3423,88.1,111,2.9,326,8.4,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,139,25,370,58,99,1288,0,13,32,23,0,0,14,69,741,1832,240,5.9,194,8.1,46,2.8,76121,97,22,38,2357,-3.990839186,-4.342275541,-10.02904485,-1.709724856,-1.23836178,-0.916085469,-8.84864229
1400000US11001003900,34.8,4476,2186,48.8,2290,51.2,797,17.8,254,94,160,0,0,0,0,0,0,6.3,0,10,93.7,100,90,100,100,100,90.2,96.4,86.3,96.1,100,91.5,75.5,84.9,64.7,3322,80.7,69,1.7,709,17.2,2217,0,0,0,0,0,0,0,29,0,0,0,0,0,0,19,59,46,26,50,231,178,66,90,21,1278,0,18,23,12,49,19,0,56,815,2031,230,5.1,153,7,77,3.4,72466,16,15,30,2696,-3.947484019,-4.816283176,-9.97666807,-1.729521854,-2.120676611,-0.78424877,-5.403327048
1400000US11001004001,37.8,3250,1647,50.7,1603,49.3,41,1.3,266,49,217,0,0,0,13.5,73.5,0,0,0,0,86.5,26.5,100,100,100,100,100,100,100,100,100,100,98.3,96.6,100,2626,86.5,116,3.8,295,9.7,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,30,42,223,197,340,99,237,1525,0,30,14,16,15,0,0,0,1176,850,120,3.7,74,4.5,46,2.9,100439,54,86,0,1846,-3.536420053,-3.979751227,-10.98458625,-1.199148174,0.392116349,-0.104709972,-5.56425417
1400000US11001004002,33.8,2319,1141,49.2,1178,50.8,186,8,208,68,140,0,0,0,6.7,20.6,0,5.3,0,7.9,88,79.4,92.1,100,100,100,94,86.5,100,97.2,100,91.5,85.1,81.9,91.5,1893,85.3,26,1.2,299,13.5,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12,9,80,103,252,28,89,1407,0,0,0,0,0,4,0,12,582,983,127,5.5,48,4.2,79,6.7,85368,40,54,0,1388,-3.381891971,-2.792072433,-10.32220441,-0.899197125,-0.475630163,-0.322087912,-3.712089515
1400000US11001004100,42.7,2708,1281,47.3,1427,52.7,52,1.9,261,62,199,0,0,0,14.2,21,12.1,0,0,0,85.8,79,87.9,95.1,89.1,100,92.3,89.1,94.8,100,100,100,90.6,95.7,84.1,1844,74.4,92,3.7,542,21.9,1360,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,23,11,82,60,100,51,365,1354,0,0,0,23,0,21,13,0,713,777,114,4.2,46,3.6,68,4.8,97500,21,45,0,1383,-3.617149872,-3.740762569,-10.41176318,-1.482144605,-0.273527462,-0.114133657,-2.765748594
1400000US11001004201,31.3,3536,2037,57.6,1499,42.4,420,11.9,348,160,188,0,0,0,2.6,0,4.8,11.2,8.1,13.8,86.2,91.9,81.4,100,100,100,93.7,91,96.8,89.6,93.5,71.8,67.8,71.6,50,2880,85.1,63,1.9,440,13,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,32,38,196,163,224,56,63,1442,0,0,0,0,0,8,59,62,803,1320,694,19.6,394,19.3,300,20,86406,97,70,40,1885,-3.575780329,-3.797985757,-9.66929476,-1.147202091,-1.358856223,-4.584010105,-9.933851718
1400000US11001004202,33.5,2354,1115,47.4,1239,52.6,30,1.3,172,20,152,0,0,0,6.4,55,0,11,0,12.5,82.6,45,87.5,100,100,100,96.8,95.7,97.4,100,100,100,85.6,75.8,100,1870,82.2,62,2.7,322,14.1,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,10,13,100,144,127,98,138,1525,0,9,0,0,0,0,0,36,649,948,114,4.8,38,3.4,76,6.1,83588,18,40,0,1514,-3.258914183,-3.145019192,-10.50293705,-2.402523741,-0.499585596,-0.175040164,-2.639031484
1400000US11001004300,35.6,2864,1400,48.9,1464,51.1,803,28,306,178,128,0,0,0,9.5,0,22.7,0,0,0,90.5,100,77.3,95.8,100,92.4,89.6,89.3,89.9,68.2,81.7,50.2,50.9,59.5,39.4,1885,68.8,100,3.6,742,27.1,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,58,26,15,66,95,86,1115,15,0,0,0,0,35,23,101,382,1409,552,19.3,295,21.1,257,17.6,51016,89,41,31,1612,-3.883432914,-4.04890914,-8.608330757,-0.588306226,-2.160032818,-3.926659981,-7.829851806
1400000US11001004400,33.2,4478,2300,51.4,2178,48.6,1324,29.6,534,143,391,6.6,11.9,4.6,13.5,0,18.4,12.2,0,16.6,67.8,88.1,60.4,94.9,100,91.7,86.1,87.6,85.2,98.7,100,95,75,77.7,67.7,3420,83.5,174,4.3,444,10.8,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,42,0,135,195,421,265,118,1912,0,13,0,40,0,0,43,24,1191,973,550,12.3,316,13.7,234,10.7,98030,121,15,19,1986,-4.12865048,-5.138996816,-10.18772486,-1.136684417,-0.012177659,-3.041909087,-7.62297538
1400000US11001004600,35.6,2383,1058,44.4,1325,55.6,1688,70.8,136,61,75,13.2,29.5,0,27.9,42.6,16,30.9,0,56,27.9,27.9,28,93.2,88.1,97.7,65.4,71.2,60.4,88.5,89.9,87.1,28.1,26.6,29.5,1451,67.6,139,6.5,534,24.9,1186,0,0,0,0,0,13,0,14,0,0,0,0,11,0,0,0,0,6,0,109,199,242,0,0,1000,20,48,60,111,0,12,90,56,594,500,454,19.1,150,14.2,304,22.9,76623,0,57,10,975,-4.535895627,-3.900944717,-7.814052023,-1.215428408,0.320772602,-3.322169065,-2.77503885
1400000US11001004701,23.8,3841,1599,41.6,2242,58.4,3387,88.2,603,333,270,41.1,67.3,8.9,47.4,32.7,65.6,11.4,0,25.6,0,0,0,93.8,100,92.6,44.7,100,33.3,76.6,63,83.1,25.6,63,7.9,965,37.1,512,19.7,1096,42.1,1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,96,57,11,0,452,0,0,0,0,28,0,355,201,187,1339,1884,49,720,45,1164,51.9,15119,0,0,0,1513,-4.811978741,-7.471469217,-8.158925628,-1.330283749,-4.672997396,-13.07843392,-0.847397583
1400000US11001004702,36.9,1616,866,53.6,750,46.4,952,58.9,140,93,47,45.7,49.5,38.3,33.6,50.5,0,0,0,0,20.7,0,61.7,100,100,100,80.6,100,59.5,100,100,100,58,59.8,56.4,725,48.5,222,14.8,549,36.7,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,102,56,84,0,15,898,0,0,0,0,0,0,78,124,274,528,485,33.1,323,43.4,162,22.5,43476,0,34,0,746,-4.222696439,-4.488093023,-9.416147896,-1.251314606,-1.627538239,-5.454961363,-1.091314598
1400000US11001004801,39.3,1760,847,48.1,913,51.9,876,49.8,193,115,78,26.9,45.2,0,18.1,16.5,20.5,22.8,8.7,43.6,32.1,29.6,35.9,100,100,100,88.2,76.7,95.7,95.7,91.4,100,54.9,76,33.5,1089,64.4,95,5.6,506,29.9,913,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,56,116,252,47,8,910,0,23,38,75,0,0,10,0,510,390,252,14.4,101,12.1,151,16.5,76618,28,32,0,836,-4.167846853,-3.32509231,-9.504593786,-1.080811689,0.761170841,-1.959243624,-2.12843292
1400000US11001004802,34.3,3061,1406,45.9,1655,54.1,1856,60.6,504,242,262,8.9,18.6,0,26.4,39.3,14.5,35.9,32.2,39.3,28.8,9.9,46.2,98.2,100,96.7,71.3,72.9,70,79.5,87.6,71,44.6,35.9,53.7,1842,70.5,153,5.9,618,23.7,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,9,57,58,11,21,787,0,0,0,0,0,14,120,169,176,1143,418,13.7,161,11.5,257,15.5,42244,21,50,26,1190,-4.463509469,-4.280072856,-8.891277129,-1.317080416,-2.987497841,-2.55397331,-4.831636923
1400000US11001004901,33,1948,1013,52,935,48,1080,55.4,96,29,67,19.8,65.5,0,31.3,0,44.8,49,34.5,55.2,0,0,0,75.6,83.7,66.7,43.5,47.2,39.5,91,100,79.7,61.3,73,46.6,969,62.5,151,9.7,402,25.9,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,13,0,52,71,74,671,0,0,0,32,0,0,126,45,262,659,451,24.3,163,17.8,288,30.8,52375,58,0,0,863,-4.105799816,-3.564612014,-7.945780082,-1.204686887,-1.118991404,-4.010814012,-2.321350421
1400000US11001004902,29.9,2625,1451,55.3,1174,44.7,842,32.1,299,96,203,2,6.3,0,5.7,0,8.4,12,0,17.7,80.3,93.8,73.9,90.2,84.4,98.9,68.6,62.6,77.7,80,76.2,87.3,56.4,67.1,36,2002,86,76,3.3,236,10.1,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,16,0,0,34,99,133,90,41,1251,0,0,0,21,13,38,73,43,432,909,453,17.3,229,15.8,224,19.1,78482,79,14,0,1208,-3.739111403,-3.129344895,-8.402644975,-1.032718168,-1.641327577,-3.229532507,-3.804723721
1400000US11001005001,37.5,1576,1081,68.6,495,31.4,459,29.1,115,70,45,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,91.7,94.2,87.2,76.8,70.4,100,48.8,46.3,57.8,1244,83.4,22,1.5,225,15.1,439,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,40,73,124,83,98,1508,0,0,29,0,0,0,0,0,462,342,163,10.3,163,15.1,0,0,119643,129,28,0,614,-3.764079954,-2.014692844,-8.803670192,-0.77962562,0.299350208,-0.979846647,-5.443209243
1400000US11001005002,34.4,5820,3323,57.1,2497,42.9,1184,20.3,375,257,118,67.5,72.4,56.8,0,0,0,0,0,0,32.5,27.6,43.2,84,79.4,88.6,70.5,68,73,80.4,74.9,96.3,55.2,43.8,87.9,3891,71.9,237,4.4,1198,22.2,2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,49,283,186,281,137,59,1087,0,29,0,0,27,128,0,89,1047,2406,689,11.8,462,13.9,227,9.1,73173,95,71,0,3200,-4.215350021,-6.521260505,-8.955145882,0.754847319,-3.727977127,-3.624568316,-7.896471852
1400000US11001005201,34.5,5203,3069,59,2134,41,678,13,452,178,274,0,0,0,9.5,16.9,4.7,18.8,41,4.4,71.7,42.1,90.9,98.3,97.1,100,94.9,91.6,99,100,100,100,81.6,82.4,80.1,4085,80.9,187,3.7,758,15,2094,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,16,61,99,183,261,401,94,93,1416,0,0,0,10,0,10,15,25,1240,2650,619,11.9,329,10.7,290,13.6,64811,168,61,7,3543,-3.967339189,-5.82522634,-10.74743908,-1.903632213,-1.614446889,-3.282885366,-11.13343795
1400000US11001005301,35.6,5981,3083,51.5,2898,48.5,945,15.8,368,127,241,0,0,0,0,0,0,3,0,4.6,97,100,95.4,100,100,100,94.3,91.9,96,82.2,85.8,75.3,61.4,66.9,50.8,5024,87.5,111,1.9,588,10.2,2819,0,0,0,0,17,0,0,0,0,0,0,0,0,0,11,0,25,54,161,339,263,288,98,170,1482,0,0,0,15,0,8,0,18,1426,2031,1000,16.7,513,16.6,487,16.8,91638,109,49,0,3217,-4.185316314,-6.056774049,-9.430842888,1.267553386,-0.778092403,-5.495382078,-7.788901135
1400000US11001005500,34.8,6065,3094,51,2971,49,468,7.7,890,466,424,0,0,0,1,0,2.1,20.7,17.8,23.8,78.3,82.2,74.1,97.8,95.9,100,94.1,92.8,95.6,96.7,100,94,83,81.5,84.2,4214,73.1,140,2.4,1318,22.9,2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,31,65,236,247,502,168,172,1787,14,14,14,27,0,0,0,53,1432,2360,758,12.8,414,13.6,344,11.9,88831,84,92,6,3591,-4.00277169,-6.585165189,-11.23168287,-1.750899591,-0.933676282,-3.989517489,-8.956242349
1400000US11001005600,31,5043,2373,47.1,2670,52.9,284,5.6,1447,630,817,0,0,0,5,2.9,6.7,31.4,25.4,36.1,63.5,71.7,57.2,100,100,100,88.1,88.4,87.9,100,100,100,96.1,93,100,2687,54.1,79,1.6,2203,44.3,2622,0,0,0,21,13,0,0,0,0,0,0,0,0,12,0,0,0,155,75,429,104,225,112,145,1403,0,0,14,11,14,0,0,26,1291,2104,1245,26.2,445,19.9,800,31.9,61806,0,31,0,3329,-3.676483565,-6.372970912,-12.33563508,-1.955520912,-1.036139904,-7.524269665,-3.453467926
1400000US11001005800,32.8,2675,1303,48.7,1372,51.3,161,6,266,124,142,0,0,0,0,0,0,26.7,32.3,21.8,73.3,67.7,78.2,96.9,100,94.3,90.1,92.6,88.1,96.7,100,92.9,96.7,100,92.9,2081,81.6,72,2.8,359,14.1,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,21,103,204,204,48,23,2000,0,9,0,17,0,0,0,49,648,1044,150,5.6,44,3.4,106,7.7,119167,44,8,0,1570,-3.370514577,-3.391518289,-10.73837862,-0.457075472,-0.631526317,-0.415521064,-2.715297871
1400000US11001005900,35.3,3956,2341,59.2,1615,40.8,1547,39.1,938,459,479,3.4,0,6.7,7.9,12,4,10.1,4.8,15.2,78.6,83.2,74.1,99.7,99.4,100,93,89.5,97,87.6,92.1,79.3,39.6,51.2,18.6,2048,52.4,341,8.7,1507,38.6,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,37,5,0,1860,0,0,0,12,0,53,19,30,139,1340,1570,44.4,1086,51.4,484,34,66790,41,104,21,1292,-4.288568004,-6.532485408,-9.695916004,-1.859099337,-1.916867073,-11.55897335,-6.785776487
1400000US11001006202,NA,0,0,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,0,0,0,0.510671967,1.078401975,1.887681751,-1.591411624,0.080642242,0.889292811,0.586414356
1400000US11001006400,37.8,1925,849,44.1,1076,55.9,1716,89.1,133,67,66,13.5,26.9,0,73.7,73.1,74.2,0,0,0,12.8,0,25.8,94.9,88.3,100,25,30.6,20.7,77.8,78.9,77,30.8,35.4,27.7,721,48.5,161,10.8,606,40.7,903,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,146,39,26,8,0,351,0,11,0,0,0,70,230,83,240,769,598,31.1,184,21.7,414,38.5,21191,12,54,0,931,-4.81300877,-4.094189431,-6.53490017,-2.850925463,-2.953335519,-5.357970964,-2.270075081
1400000US11001006500,33.3,2550,1070,42,1480,58,80,3.1,188,47,141,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,93.7,95.7,92.9,100,100,100,89.6,85.3,95.6,1880,81.4,46,2,357,15.4,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,12,79,23,228,298,62,1414,0,0,0,0,18,0,0,0,763,629,33,1.3,11,1,22,1.5,113542,12,9,0,1371,-3.307204781,-3.158186102,-10.44652501,-1.198610096,-0.12300383,0.594710209,-1.402198979
1400000US11001006600,34.3,1860,836,44.9,1024,55.1,0,0,228,42,186,0,0,0,4.4,0,5.4,24.6,23.8,24.7,71.1,76.2,69.9,100,100,100,100,100,100,100,100,100,84.7,76.1,94,1299,76.8,25,1.5,359,21.2,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,0,23,25,31,105,96,146,1367,0,0,0,8,0,0,0,0,452,556,162,8.7,54,6.5,108,10.5,94878,12,28,0,943,-3.183145215,-2.546863466,-10.71487922,-1.322379239,-0.021313104,-0.848452749,-1.539090867
1400000US11001006700,37.7,4032,1948,48.3,2084,51.7,565,14,186,104,82,0,0,0,7.5,13.5,0,12.4,22.1,0,80.1,64.4,100,97.1,92.1,100,93.2,89.9,95.2,100,100,100,95.4,93.7,97.5,2656,75,72,2,778,22,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,81,82,377,403,196,1398,16,48,0,78,0,0,0,0,1147,624,184,4.6,128,6.6,56,2.7,141004,35,37,0,1645,-3.892224409,-4.396610794,-10.63337095,-1.898383699,1.180095589,-0.519693547,-3.290085195
1400000US11001006801,34.2,1836,817,44.5,1019,55.5,1257,68.5,145,23,122,20,0,23.8,15.2,52.2,8.2,11,0,13.1,53.8,47.8,54.9,94,100,88.3,70.4,70.1,70.7,74.7,100,56.9,36.8,40.2,34.5,1040,68,118,7.7,360,23.5,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,59,150,80,18,8,973,0,14,0,108,0,0,70,27,351,443,327,17.9,177,21.7,150,14.9,77955,0,18,0,722,-4.329897837,-3.325456782,-7.876547469,-1.253650948,-0.059098799,-2.821910617,-0.611736165
1400000US11001006802,37.3,2128,962,45.2,1166,54.8,1262,59.3,262,63,199,8,23.8,3,45.8,76.2,36.2,16.8,0,22.1,29.4,0,38.7,96.4,91.3,100,67.4,57,74.6,100,100,100,63.1,58.4,70.3,1327,74.8,48,2.7,400,22.5,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,53,60,198,194,23,19,1349,0,47,6,101,26,3,19,22,572,301,56,2.7,27,2.9,29,2.5,86719,14,0,11,848,-4.336910422,-2.819074083,-9.223587492,-0.343531482,0.352068846,0.310100769,-1.612680286
