GEO_ID,dec_ma,dec_tp,dec_mp,dec_mpp,dec_fp,dec_fpp,dec_aap,dec_aapp,dec_lf,dec_lfp,dec_em,dec_emp,dec_ue,dec_uep,dec_nlf,decnlfp,dec_flf,dec_flfp,d_e1824,d_e24lm,d_e24lf,d_nh24l,d_nh24lm,d_nh24lf,d_hs24l,d_hs24lm,d_hs24lm,d_as24l,d_as24lm,d_as24lf,d_ba24l,d_ba24lm,d_ba24lf,d_hs24l,d_hs34lm,d_hs34lf,d_ba34l,d_ba34lm,d_ba34lf,d_hs44l,d_hs44lm,d_hs44lf,dec_10kl,dec_1015,dec_1519,dec_2025,dec_2530,dec_3035,dec_3540,dec_4050,dec_5059,dec_6069,dec_7079,dec_8089,dec_9099,dec_1124,dec_12549,dec_15074,dec_17599,dec_20049,dec_25099,dec_30099,dec_40099,dec_500749,dec_750999,dec_1000,DEC_MGRp,DEC_MOC,DEC_FOC,DEC_MRC,DEC_FRC,DEC_MO,DEC_FO,DEC_MR,DEC_FR,DEC_OO,DEC_RO,DEC_SSM,DEC_SSMF,DEC_SSF,DEC_SSO,DEC_BPL,DEC_BPLp,DEC_BPLM,DEC_BPLF,DEC_BPLMp,DEC_BPLFp,DEC_MI,dem_dec,emp_dec,edu_dec,hsv_dec,ten_dec,pov_dec,ssh_dec
,,,1302,,1413,,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.865756937,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4500,,4800,,4316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76244239,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3500,,4144,,4690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.434456252,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1940,,2062,,2083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.966377765,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3050,,3277,,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.382037148,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2869,,3028,,1344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.360900329,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2262,,2501,,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.221201054,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1432,,1424,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.895381821,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1076,,1079,,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.719574143,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3327,,3687,,5330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27706317,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2947,,3249,,5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.112754257,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3505,,3981,,2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.565036883,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2542,,2768,,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.210775366,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2464,,2896,,2715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.164355268,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1009,,1102,,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.649642298,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2594,,2881,,4401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.065945083,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,830,,915,,1507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.600230533,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2674,,1870,,3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97317364,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1786,,2255,,2775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921704234,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2225,,2417,,3693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96668114,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1874,,1843,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.922609736,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3767,,4085,,4332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.499770017,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1700,,1609,,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.934113483,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,796,,832,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.644093094,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2686,,2445,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.175192972,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3300,,3455,,4088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.320242889,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4318,,3607,,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.700153927,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3267,,3594,,4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.288300801,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3221,,3558,,4945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.262238137,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3358,,3685,,5274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.286517417,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2645,,3082,,3513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.173697572,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3515,,3894,,6103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.293145721,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2070,,2395,,3060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.978928028,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4080,,4224,,5189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.521485826,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1247,,1266,,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79229041,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2355,,2545,,3928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996522,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3067,,3304,,4347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.231893734,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1645,,1786,,2432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.838288845,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1727,,1985,,2828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.859986386,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1570,,1669,,1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84974665,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2634,,3376,,4954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.119977543,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3127,,3252,,4366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.232755656,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2170,,2465,,3118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.005690966,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1899,,2147,,2604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.936318151,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1393,,1747,,2732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76290385,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2964,,3268,,5274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.140265843,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1230,,1390,,2090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.716124031,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1348,,1613,,2837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.723718389,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2060,,2473,,3760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.940704723,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1503,,1891,,3008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.788852178,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2272,,2676,,4697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.948901674,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,877,,1061,,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.619779087,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2884,,3442,,5861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.113646373,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1759,,1987,,3362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.828270052,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,938,,1161,,1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.633037614,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1843,,2290,,3796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.865692344,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,971,,1151,,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.637201069,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1107,,1203,,2153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.656110367,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2165,,2552,,4528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.919361898,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1625,,2061,,3405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.812939831,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2299,,2407,,3401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999626467,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3214,,4178,,6737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.240856154,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1675,,1680,,2442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.824793109,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1598,,1827,,2598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.824767423,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1110,,1269,,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.706193885,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2516,,3079,,5140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.033033896,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1801,,2135,,3464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.854570149,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1366,,1604,,2374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.758529814,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,933,,1162,,1776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64325057,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3838,,4897,,8303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.371036166,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,983,,1113,,1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667848165,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2235,,2556,,3995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.971165871,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2490,,3034,,5011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.029541735,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1788,,1941,,3098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84453468,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2676,,3177,,5350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06507017,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1912,,2612,,4308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.898042936,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1878,,2407,,4086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.871897901,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1070,,1365,,2279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.668324416,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1613,,1928,,3332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79279999,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1438,,1577,,2849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.733480123,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1564,,1750,,3072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.771240321,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1295,,1374,,2430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.701294599,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2136,,2687,,4579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.933732758,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2768,,3387,,5932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.077294708,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2247,,2554,,4652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.926239648,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1950,,2300,,4090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.866527922,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1372,,1562,,2830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.719859905,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1340,,1607,,2862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.719395292,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1210,,1357,,2443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.681485263,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1368,,1683,,2918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.733848196,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2156,,2463,,4376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.913055172,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,661,,763,,1378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.551357676,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2162,,2582,,4583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.920088624,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2869,,3733,,6055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.147536312,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2221,,2830,,4742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.962876021,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1441,,1612,,2819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.742257994,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
